,amount,transaction_time,location,customer_age,card_type,purchase_category
812,9664.33,1332,20,23,0,3
813,3838.89,1333,13,45,2,3
814,5421.7,1334,9,48,3,2
815,184.23,1335,41,24,1,1
816,1612.35,1336,41,27,2,3
817,5716.69,1337,6,33,0,2
818,6145.18,1338,49,20,1,2
819,9741.12,1339,19,34,1,1
820,8097.41,1340,35,42,1,4
821,1254.39,1341,44,62,3,1
822,2469.47,1342,10,39,3,0
823,4069.96,1343,6,50,1,2
824,2427.82,1344,12,32,2,1
825,6099.98,1345,33,43,0,5
826,8919.93,1346,39,69,0,2
827,9177.08,1347,37,41,1,1
828,2801.91,1348,45,56,1,4
829,41.65,1349,5,56,1,5
830,6714.9,1350,24,52,1,0
831,4357.58,1351,44,18,0,4
832,8610.34,1352,15,65,2,2
833,8497.4,1353,1,65,1,4
834,4467.19,1354,40,61,3,5
835,2329.49,1355,9,58,0,3
836,8474.35,1356,4,64,2,0
837,4091.26,1357,48,24,1,5
838,4446.89,1358,22,44,2,3
839,1512.35,1359,32,60,0,4
840,8882.3,1400,44,44,3,2
841,8507.36,1401,14,40,0,5
842,7509.43,1402,38,52,0,5
843,240.04,1403,19,70,2,1
844,7652.91,1404,28,61,0,1
845,2059.24,1405,7,24,1,4
846,6736.38,1406,36,32,2,0
847,4372.14,1407,11,45,1,4
848,8752.72,1408,34,69,2,4
849,3429.46,1409,42,44,1,2
850,216.95,1410,16,62,1,4
851,5080.52,1411,7,28,2,5
852,3885.13,1412,41,28,2,2
853,4427.47,1413,44,66,2,2
854,2062.64,1414,42,27,0,0
855,1453.71,1415,3,20,1,2
856,782.8,1416,2,52,2,1
857,8371.03,1417,16,42,1,2
858,6835.95,1418,2,22,2,1
859,1692.13,1419,42,61,0,4
860,4046.02,1420,45,19,1,5
861,2187.1,1421,18,26,2,0
862,3539.12,1422,9,24,1,3
863,2748.68,1423,31,33,3,0
864,7152.19,1424,21,19,0,0
865,8985.54,1425,10,63,1,1
866,3800.65,1426,21,62,2,3
867,8778.53,1427,29,41,2,0
868,9606.94,1428,23,19,2,3
869,6868.06,1429,33,54,0,5
870,5637.46,1430,20,42,0,5
871,6458.32,1431,21,33,1,5
872,656.3,1432,36,56,1,4
873,7133.57,1433,35,54,1,3
874,228.57,1434,37,34,3,2
875,5720.85,1435,17,49,3,4
876,3601.61,1436,10,53,0,3
877,214.74,1437,10,30,3,5
878,4368.56,1438,2,36,0,2
879,4458.82,1439,26,51,1,4
880,4247.14,1440,19,53,3,1
881,4379.25,1441,35,22,3,2
882,3488.82,1442,6,62,1,3
883,2698.53,1443,22,35,1,2
884,9116.87,1444,23,43,2,3
885,2605.99,1445,37,18,1,2
886,1589.4,1446,42,66,1,5
887,2199.18,1447,11,61,2,3
888,5859.09,1448,23,66,0,4
889,5176.53,1449,27,53,0,5
890,5314.06,1450,46,27,0,2
891,1965.17,1451,42,34,3,3
892,372.57,1452,22,62,2,2
893,3820.63,1453,41,46,0,2
894,489.31,1454,44,37,3,2
895,2293.52,1455,41,18,1,2
896,7073.97,1456,22,65,0,4
897,1595.95,1457,47,47,1,3
898,6158.35,1458,49,54,3,2
899,5532.71,1459,10,62,2,4
900,2511.41,1500,10,37,0,4
901,5257.29,1501,27,31,0,4
902,2558.9,1502,45,37,3,1
903,1498.8,1503,0,37,2,4
904,1424.92,1504,16,36,2,2
905,4364.58,1505,18,69,3,4
906,8711.38,1506,32,25,2,4
907,1868.34,1507,35,60,3,0
908,4100.55,1508,12,47,3,5
909,1674.62,1509,49,70,1,5
910,677.12,1510,47,41,2,4
911,8719.38,1511,48,42,0,5
912,6213.24,1512,42,45,1,3
913,5730.36,1513,26,42,1,5
914,7833.18,1514,24,23,3,0
915,8719.56,1515,12,56,2,0
916,8669.4,1516,40,43,2,1
917,7413.54,1517,31,29,1,3
918,2889.55,1518,36,23,1,0
919,4707.78,1519,11,32,2,2
920,4238.41,1520,11,28,3,2
921,1687.58,1521,9,33,3,5
922,181.65,1522,8,55,2,0
923,9613.81,1523,31,29,2,1
924,6030.32,1524,44,57,3,2
925,779.7,1525,33,41,3,1
926,7730.63,1526,37,18,1,3
927,2697.75,1527,45,25,2,5
928,7833.6,1528,41,61,3,3
929,5344.19,1529,33,55,0,1
930,7792.8,1530,21,48,2,3
931,5538.85,1531,2,69,3,2
932,3695.62,1532,39,42,3,2
933,1797.45,1533,4,23,2,4
934,5341.24,1534,39,20,2,3
935,1876.2,1535,44,66,3,4
936,7871.21,1536,41,30,0,5
937,3261.52,1537,10,26,2,5
938,1726.23,1538,30,69,2,1
939,2730.65,1539,3,24,3,1
940,8134.92,1540,11,43,2,3
941,5014.12,1541,10,39,2,0
942,8949.43,1542,30,69,1,5
943,3944.12,1543,32,50,2,0
944,1678.34,1544,5,63,3,5
945,4695.98,1545,11,18,0,3
946,8466.91,1546,40,53,3,0
947,2426.84,1547,19,47,2,4
948,6093.6,1548,10,27,3,0
949,3678.24,1549,33,42,2,2
950,7833.74,1550,8,60,1,4
951,4629.43,1551,46,48,3,0
952,4554.89,1552,49,61,2,2
953,7104.99,1553,44,20,2,5
954,7137.16,1554,33,62,3,5
955,1629.25,1555,23,39,1,5
956,6064.05,1556,22,60,1,5
957,432.31,1557,37,22,2,0
958,9828.73,1558,9,64,3,5
959,1367.68,1559,38,25,3,1
960,2879.15,1600,5,57,2,4
961,5293.64,1601,44,32,0,3
962,4904.67,1602,11,51,3,1
963,7545.04,1603,15,52,2,3
964,5507.65,1604,16,31,3,1
965,7265.09,1605,0,61,1,1
966,8889.04,1606,5,21,1,0
967,4671.54,1607,46,56,0,0
968,6477.06,1608,16,19,1,5
969,5201.36,1609,41,35,3,2
970,7865.98,1610,27,39,3,0
971,5778.94,1611,26,58,3,3
972,8377.9,1612,23,50,3,1
973,4057.93,1613,29,23,3,1
974,2521.78,1614,13,43,1,4
975,9369.33,1615,22,60,1,5
976,1677.29,1616,17,48,0,5
977,8580.69,1617,19,29,2,4
978,1271.14,1618,0,56,2,4
979,373.8,1619,45,23,0,5
980,743.44,1620,20,56,0,1
981,9947.2,1621,21,33,2,1
982,8421.04,1622,15,18,0,0
983,1164.21,1623,36,35,2,0
984,9042.61,1624,48,26,1,0
985,3831.9,1625,9,67,3,1
986,3002.18,1626,48,20,0,4
987,248.52,1627,8,23,3,0
988,4877.34,1628,27,53,0,4
989,7505.61,1629,6,41,0,3
990,2163.55,1630,15,55,1,4
991,7752.97,1631,44,21,0,4
992,7505.97,1632,14,67,1,1
993,4504.9,1633,18,40,3,2
994,5908.39,1634,11,28,3,2
995,7589.97,1635,30,48,1,3
996,1407.05,1636,15,32,3,0
997,7939.67,1637,48,25,1,3
998,3969.64,1638,9,23,3,5
999,1431.73,1639,41,66,2,5
1000,9006.03,1640,49,53,1,0
1001,9037.6,1641,23,46,2,5
1002,2536.67,1642,24,43,2,4
1003,3998.4,1643,33,40,3,4
1004,7131.77,1644,38,44,0,3
1005,3721.96,1645,1,49,3,4
1006,2054.88,1646,44,29,3,3
1007,1312.84,1647,14,29,2,2
1008,9596.59,1648,45,35,3,3
1009,2461.21,1649,6,24,2,5
1010,1463.92,1650,28,28,0,4
1011,6403.83,1651,17,50,3,1
1012,1021.84,1652,48,42,2,3
1013,3746.62,1653,47,39,2,2
1014,3512.05,1654,14,64,2,0
1015,9094.83,1655,48,19,3,2
1016,8871.59,1656,48,62,1,4
1017,8722.41,1657,46,33,3,5
1018,790.45,1658,40,51,3,5
1019,2946.57,1659,20,37,0,0
1020,8212.73,1700,3,25,2,4
1021,5520.55,1701,41,21,2,0
1022,414.84,1702,24,24,0,3
1023,9813.76,1703,47,61,3,0
1024,8473.27,1704,8,54,2,4
1025,686.88,1705,5,40,2,1
1026,3321.21,1706,43,69,0,5
1027,3110.31,1707,16,55,2,2
1028,5072.11,1708,34,56,1,5
1029,120.45,1709,4,58,1,0
1030,1022.01,1710,8,63,2,0
1031,7445.93,1711,48,29,0,4
1032,5620.29,1712,22,28,2,3
1033,608.27,1713,18,29,3,2
1034,5099.97,1714,47,34,2,1
1035,6310.44,1715,36,55,3,2
1036,3718.95,1716,19,29,2,0
1037,4489.1,1717,13,62,3,4
1038,3347.07,1718,0,35,3,0
1039,6133.13,1719,35,34,1,0
1040,3475.79,1720,8,68,1,4
1041,3272.18,1721,39,34,0,0
1042,3686.0,1722,25,19,0,1
1043,8014.23,1723,3,63,2,0
1044,5860.36,1724,13,65,2,2
1045,8836.5,1725,15,43,2,3
1046,7587.34,1726,5,45,1,0
1047,4339.75,1727,48,23,1,0
1048,5144.58,1728,39,40,3,1
1049,6666.54,1729,22,54,3,2
1050,5484.42,1730,25,58,3,1
1051,7491.88,1731,4,29,1,2
1052,5064.42,1732,25,62,1,0
1053,9986.46,1733,44,26,3,2
1054,1541.77,1734,3,26,3,4
1055,8248.88,1735,1,21,1,2
1056,3308.22,1736,0,55,1,5
1057,7145.57,1737,21,49,1,1
1058,7317.18,1738,1,70,2,2
1059,6355.69,1739,13,42,3,2
1060,1448.08,1740,41,62,2,5
1061,7623.47,1741,22,61,0,2
1062,1971.38,1742,28,35,3,4
1063,6172.57,1743,36,70,0,2
1064,2764.84,1744,12,52,2,5
1065,2210.17,1745,13,42,1,2
1066,449.69,1746,41,22,0,3
1067,131.03,1747,42,53,2,1
1068,1338.09,1748,3,30,1,0
1069,4189.58,1749,12,65,1,2
1070,1944.71,1750,11,53,2,5
1071,7996.72,1751,29,28,3,5
1072,8832.83,1752,27,40,2,0
1073,4274.85,1753,20,69,2,5
1074,5686.19,1754,41,39,3,3
1075,9904.36,1755,22,62,0,5
1076,2114.05,1756,42,55,3,1
1077,9910.35,1757,34,25,1,5
1078,1642.28,1758,20,36,0,2
1079,384.24,1759,38,32,2,0
1080,7275.11,1800,31,29,3,4
1081,7872.25,1801,49,69,0,3
1082,2198.75,1802,13,22,3,3
1083,9152.19,1803,45,68,0,5
1084,1664.38,1804,6,25,2,0
1085,6729.39,1805,7,63,3,5
1086,1151.23,1806,19,48,0,0
1087,6697.48,1807,22,28,3,2
1088,8118.78,1808,47,35,3,0
1089,3433.94,1809,38,40,0,0
1090,7281.94,1810,0,42,3,5
1091,3727.44,1811,31,65,1,4
1092,4694.57,1812,42,21,0,5
1093,9565.67,1813,36,67,0,5
1094,5774.66,1814,34,40,3,3
1095,5483.77,1815,30,22,0,4
1096,9014.25,1816,7,50,0,5
1097,7423.69,1817,44,29,2,1
1098,6318.93,1818,31,21,0,3
1099,3272.07,1819,47,51,1,3
1100,1564.43,1820,45,58,1,1
1101,6822.75,1821,40,20,1,2
1102,7168.48,1822,9,53,3,2
1103,5205.28,1823,45,44,2,4
1104,2796.86,1824,33,25,1,3
1105,5942.56,1825,11,69,0,4
1106,8966.94,1826,32,46,1,0
1107,2269.73,1827,34,50,1,2
1108,232.03,1828,38,18,1,3
1109,4839.13,1829,26,51,3,3
1110,3288.25,1830,48,49,3,4
1111,5093.26,1831,2,25,2,3
1112,4993.75,1832,41,30,3,2
1113,7245.53,1833,34,39,1,1
1114,4053.04,1834,21,32,1,3
1115,9521.48,1835,40,51,0,3
1116,3010.42,1836,48,63,0,0
1117,8632.63,1837,31,37,3,4
1118,1073.9,1838,49,46,0,0
1119,1488.24,1839,37,30,2,5
1120,2244.02,1840,39,27,0,5
1121,7836.93,1841,36,34,0,5
1122,8808.65,1842,3,27,3,0
1123,2494.89,1843,27,21,3,0
1124,9052.69,1844,27,62,1,5
1125,9261.26,1845,21,40,2,2
1126,6976.84,1846,12,47,1,2
1127,5063.38,1847,41,21,2,0
1128,4132.32,1848,44,65,1,0
1129,4004.51,1849,14,32,1,5
1130,5670.06,1850,40,45,2,3
1131,2997.85,1851,31,41,2,4
1132,2432.52,1852,8,54,2,4
1133,6234.35,1853,34,67,3,1
1134,9485.43,1854,1,41,3,0
1135,6632.19,1855,15,55,2,4
1136,7751.91,1856,8,29,2,0
1137,9261.98,1857,35,38,3,1
1138,578.46,1858,4,48,0,0
1139,4065.19,1859,12,19,3,2
1140,4327.36,1900,40,49,3,4
1141,4148.09,1901,14,64,2,2
1142,9783.8,1902,22,29,3,3
1143,3344.52,1903,1,68,2,5
1144,3710.1,1904,18,48,0,4
1145,3086.99,1905,20,59,3,3
1146,4870.33,1906,8,65,1,1
1147,9978.01,1907,36,54,2,4
1148,9279.08,1908,3,28,1,4
1149,3969.48,1909,24,56,3,1
1150,2148.15,1910,7,18,3,3
1151,4306.76,1911,28,62,3,0
1152,2358.76,1912,40,34,0,5
1153,2439.93,1913,20,63,3,0
1154,8047.25,1914,35,45,2,3
1155,3367.75,1915,32,65,0,1
1156,5983.84,1916,18,54,3,0
1157,5938.53,1917,20,65,1,5
1158,8533.45,1918,9,57,0,1
1159,1015.59,1919,29,52,3,0
1160,832.28,1920,44,66,3,5
1161,7376.93,1921,46,69,1,4
1162,1508.96,1922,22,22,0,3
1163,4291.14,1923,14,22,1,4
1164,8966.85,1924,44,64,3,3
1165,9344.4,1925,45,46,3,2
1166,7937.96,1926,2,27,1,1
1167,6976.86,1927,30,23,3,3
1168,1527.36,1928,35,59,1,2
1169,523.06,1929,41,32,0,0
1170,4717.37,1930,49,48,0,2
1171,336.52,1931,39,21,1,5
1172,2921.32,1932,23,29,1,5
1173,8437.36,1933,1,62,1,1
1174,6790.61,1934,9,45,2,3
1175,9181.65,1935,4,64,3,2
1176,7002.84,1936,11,22,2,1
1177,6663.92,1937,42,42,0,1
1178,884.33,1938,20,49,3,2
1179,1660.56,1939,25,23,1,5
1180,3104.58,1940,24,42,3,1
1181,1008.71,1941,25,62,0,2
1182,9963.19,1942,34,48,0,1
1183,832.63,1943,27,29,3,1
1184,404.74,1944,6,70,2,4
1185,12.13,1945,37,49,3,0
1186,9226.29,1946,17,21,3,5
1187,7897.53,1947,23,27,3,0
1188,8971.59,1948,23,27,3,4
1189,8243.67,1949,26,64,0,1
1190,4908.7,1950,44,36,0,3
1191,2680.63,1951,0,23,1,3
1192,2921.37,1952,25,20,1,3
1193,8370.13,1953,0,68,1,3
1194,726.12,1954,26,28,1,2
1195,6131.24,1955,39,44,1,5
1196,1394.77,1956,49,28,1,0
1197,4628.74,1957,8,24,3,3
1198,8525.43,1958,33,19,0,1
1199,1582.37,1959,26,52,2,1
1200,7762.99,2000,34,31,0,4
1201,5153.77,2001,6,18,1,5
1202,4969.19,2002,35,53,3,4
1203,2245.68,2003,15,31,3,0
1204,2844.13,2004,46,29,1,3
1205,3940.0,2005,40,19,3,3
1206,3393.19,2006,39,66,2,0
1207,1636.44,2007,6,68,3,2
1208,4731.88,2008,4,55,1,0
1209,4530.56,2009,42,23,1,2
1210,9517.53,2010,43,37,0,4
1211,3070.92,2011,47,63,0,2
1212,6538.36,2012,15,32,3,2
1213,8148.23,2013,23,58,1,5
1214,4185.52,2014,30,25,1,5
1215,9305.67,2015,3,54,3,1
1216,7944.63,2016,33,33,2,4
1217,8472.76,2017,29,52,2,2
1218,6665.89,2018,3,69,2,0
1219,2113.37,2019,37,34,3,4
1220,4618.25,2020,7,22,0,0
1221,7035.31,2021,20,68,0,0
1222,377.61,2022,17,39,2,4
1223,596.89,2023,46,69,0,5
1224,8752.66,2024,40,33,1,5
1225,1485.32,2025,17,23,2,0
1226,9982.27,2026,36,61,1,0
1227,1269.84,2027,2,22,1,5
1228,7230.47,2028,11,63,2,5
1229,2831.93,2029,46,51,0,5
1230,3333.95,2030,21,56,2,0
1231,3206.3,2031,1,28,2,3
1232,2400.15,2032,31,32,3,2
1233,4821.15,2033,13,21,0,2
1234,4104.71,2034,41,48,2,2
1235,9299.43,2035,48,70,0,4
1236,6686.01,2036,38,32,1,2
1237,6719.69,2037,49,23,2,4
1238,7296.51,2038,17,32,0,0
1239,3032.43,2039,36,55,1,0
1240,7094.02,2040,18,47,2,3
1241,8956.94,2041,33,27,1,4
1242,6565.25,2042,38,54,2,4
1243,3648.45,2043,29,52,2,4
1244,3914.03,2044,19,51,2,1
1245,3457.41,2045,31,48,0,5
1246,498.63,2046,20,70,1,3
1247,8412.8,2047,45,29,3,2
1248,8038.24,2048,48,51,2,5
1249,3901.7,2049,46,46,0,1
1250,8127.06,2050,11,47,3,3
1251,4640.4,2051,29,22,2,2
1252,9665.86,2052,9,31,1,5
1253,7839.41,2053,0,65,1,2
1254,8627.12,2054,38,20,2,1
1255,4501.63,2055,7,37,0,4
1256,8159.65,2056,34,27,1,4
1257,7455.36,2057,11,32,0,5
1258,7076.77,2058,42,50,0,5
1259,6587.46,2059,30,48,0,0
1260,9581.07,2100,3,60,2,4
1261,7517.63,2101,37,43,1,1
1262,8682.66,2102,36,50,2,0
1263,1847.78,2103,37,19,2,4
1264,8693.05,2104,24,65,0,3
1265,1650.15,2105,18,55,1,2
1266,2513.5,2106,24,18,0,0
1267,941.23,2107,5,18,2,5
1268,8756.45,2108,43,65,2,3
1269,3352.22,2109,19,48,3,3
1270,429.83,2110,11,70,1,4
1271,1412.01,2111,45,61,1,4
1272,5132.72,2112,27,65,1,4
1273,4958.62,2113,19,47,2,3
1274,2785.84,2114,6,57,2,3
1275,2030.53,2115,5,45,1,3
1276,1813.32,2116,5,36,2,4
1277,394.11,2117,31,28,0,3
1278,102.16,2118,32,63,2,2
1279,3613.67,2119,36,47,2,2
1280,3436.2,2120,15,47,0,5
1281,6152.62,2121,22,65,3,1
1282,3378.43,2122,18,20,1,4
1283,1054.93,2123,18,56,2,3
1284,7717.96,2124,39,47,3,5
1285,9693.05,2125,18,51,3,2
1286,2025.12,2126,36,68,1,1
1287,1486.58,2127,25,41,1,2
1288,6806.75,2128,20,27,2,3
1289,8579.16,2129,0,41,2,2
1290,7443.08,2130,40,33,0,1
1291,2741.73,2131,14,67,3,1
1292,3913.0,2132,15,55,3,4
1293,5292.06,2133,11,57,0,1
1294,5908.97,2134,27,22,2,4
1295,9266.52,2135,36,30,3,2
1296,1974.64,2136,11,51,0,3
1297,7699.42,2137,36,38,1,0
1298,7315.4,2138,22,37,2,0
1299,403.86,2139,14,22,0,1
1300,9641.78,2140,33,32,0,0
1301,5913.84,2141,38,25,2,1
1302,2909.03,2142,32,63,1,0
1303,9967.93,2143,33,47,2,5
1304,4569.8,2144,29,58,1,4
1305,2852.01,2145,5,59,2,3
1306,188.97,2146,22,34,1,1
1307,5897.31,2147,19,34,2,2
1308,9651.21,2148,35,52,2,4
1309,637.36,2149,34,61,2,4
1310,8297.23,2150,3,59,0,5
1311,4178.28,2151,16,39,1,1
1312,4640.8,2152,33,69,3,5
1313,8844.83,2153,39,62,0,2
1314,5723.26,2154,40,25,0,5
1315,9231.66,2155,31,68,0,2
1316,8349.67,2156,43,55,0,5
1317,2236.77,2157,26,40,0,5
1318,2654.36,2158,22,34,3,4
1319,8916.22,2159,15,35,0,5
1320,8523.13,2200,16,28,2,2
1321,8169.2,2201,20,60,0,1
1322,6687.64,2202,10,32,0,4
1323,5799.84,2203,12,31,2,5
1324,3954.18,2204,44,34,3,1
1325,52.81,2205,31,34,3,1
1326,2299.92,2206,30,20,3,5
1327,2225.79,2207,42,29,1,3
1328,8216.86,2208,10,41,0,0
1329,2397.41,2209,45,63,0,0
1330,32.48,2210,44,53,0,1
1331,487.16,2211,49,59,0,1
1332,770.3,2212,8,50,0,1
1333,8034.81,2213,5,41,1,5
1334,5357.22,2214,19,68,0,2
1335,8995.94,2215,44,39,2,2
1336,9399.77,2216,18,22,3,3
1337,173.27,2217,33,18,0,2
1338,8686.77,2218,16,51,2,2
1339,7330.17,2219,0,51,0,2
1340,7670.12,2220,39,56,1,0
1341,7882.06,2221,3,27,2,3
1342,7691.32,2222,32,58,3,2
1343,6636.51,2223,35,70,0,2
1344,4971.39,2224,43,24,3,0
1345,5805.96,2225,31,46,2,3
1346,5345.56,2226,34,24,3,1
1347,5528.07,2227,22,18,3,1
1348,7798.95,2228,21,51,1,3
1349,8553.79,2229,18,60,0,4
1350,9257.04,2230,46,46,1,3
1351,3896.37,2231,31,35,2,0
1352,7259.96,2232,48,52,0,3
1353,1780.59,2233,43,38,1,1
1354,6564.46,2234,35,33,0,2
1355,151.97,2235,26,23,2,5
1356,4300.71,2236,48,39,1,0
1357,3294.46,2237,42,56,2,0
1358,2463.51,2238,12,58,0,0
1359,4803.85,2239,34,68,1,0
1360,1003.6,2240,28,68,2,5
1361,9311.51,2241,5,65,0,4
1362,7312.86,2242,19,56,2,2
1363,1698.54,2243,25,45,1,2
1364,2930.24,2244,27,36,0,3
1365,2578.35,2245,8,61,3,2
1366,1627.0,2246,34,70,0,5
1367,4270.23,2247,0,43,2,3
1368,7294.33,2248,7,62,3,2
1369,3620.68,2249,49,18,3,3
1370,7653.28,2250,46,53,1,0
1371,2894.9,2251,21,65,0,3
1372,9978.87,2252,21,46,3,5
1373,6918.66,2253,9,61,0,5
1374,6393.84,2254,30,26,0,2
1375,771.5,2255,39,70,3,0
1376,1564.13,2256,46,70,2,3
1377,1223.19,2257,48,39,0,2
1378,9371.66,2258,45,34,1,3
1379,9536.32,2259,24,49,2,3
1380,669.16,2300,20,49,2,4
1381,7705.69,2301,21,49,3,5
1382,7586.89,2302,14,39,0,0
1383,2707.81,2303,16,33,1,1
1384,1797.92,2304,11,50,2,3
1385,7651.35,2305,39,66,0,1
1386,3381.92,2306,37,53,0,2
1387,5009.63,2307,22,25,2,0
1388,8353.56,2308,9,65,3,1
1389,5350.57,2309,4,46,3,3
1390,5112.69,2310,25,68,3,2
1391,4817.61,2311,14,45,2,0
1392,6147.52,2312,36,52,0,5
1393,7857.12,2313,4,32,1,1
1394,3569.03,2314,42,41,0,5
1395,929.38,2315,47,30,2,0
1396,1772.22,2316,14,26,1,5
1397,8067.95,2317,21,35,1,0
1398,5457.59,2318,15,48,2,3
1399,2510.26,2319,36,51,0,4
1400,192.09,2320,37,23,2,2
1401,9139.66,2321,49,69,3,3
1402,8045.71,2322,3,63,3,1
1403,7935.17,2323,34,25,0,1
1404,873.38,2324,13,18,1,5
1405,643.7,2325,33,60,3,0
1406,1466.67,2326,40,25,1,2
1407,1611.79,2327,28,68,1,1
1408,8154.03,2328,7,45,1,3
1409,5352.74,2329,29,27,3,4
1410,4792.12,2330,18,25,3,4
1411,9247.89,2331,22,56,1,0
1412,6319.39,2332,4,51,1,2
1413,307.59,2333,31,54,2,2
1414,8536.53,2334,33,68,1,0
1415,7928.73,2335,5,48,0,2
1416,4329.69,2336,20,34,3,1
1417,8074.68,2337,25,67,2,3
1418,7760.86,2338,10,36,3,5
1419,4030.57,2339,29,44,1,4
1420,1683.55,2340,20,55,3,3
1421,6214.54,2341,21,67,1,3
1422,4839.4,2342,16,30,0,0
1423,5867.68,2343,18,23,3,2
1424,6976.57,2344,24,44,1,5
1425,9761.61,2345,16,53,3,2
1426,7449.07,2346,5,62,0,2
1427,8346.77,2347,45,23,1,3
1428,9338.62,2348,13,69,3,2
1429,7809.85,2349,44,62,0,2
1430,5579.0,2350,13,40,3,1
1431,4583.95,2351,7,61,3,0
1432,3228.92,2352,8,61,3,2
1433,3695.02,2353,37,22,2,5
1434,9000.71,2354,39,42,0,5
1435,373.43,2355,25,36,3,4
1436,1888.92,2356,10,57,2,4
1437,5713.68,2357,4,25,2,1
1438,181.04,2358,32,63,3,4
1439,6649.16,2359,49,57,1,0
1440,3731.65,2400,25,19,3,0
1441,3393.87,2401,0,49,3,2
1442,7499.83,2402,27,21,0,1
1443,84.3,2403,47,58,3,2
1444,3158.55,2404,2,35,2,2
1445,4640.18,2405,33,35,1,0
1446,1349.46,2406,23,39,2,2
1447,968.81,2407,28,25,1,4
1448,5209.94,2408,22,56,2,2
1449,7663.59,2409,43,62,2,5
1450,5932.93,2410,40,42,3,0
1451,4739.56,2411,11,36,2,0
1452,5540.31,2412,5,54,3,0
1453,5520.53,2413,25,29,1,5
1454,7618.22,2414,28,33,3,2
1455,1206.33,2415,46,65,0,2
1456,8110.18,2416,0,19,0,5
1457,7863.6,2417,48,42,2,5
1458,6384.42,2418,0,62,0,3
1459,2467.92,2419,7,45,3,5
1460,5375.44,2420,35,22,1,1
1461,4262.15,2421,1,69,1,4
1462,399.0,2422,0,57,1,3
1463,1074.68,2423,26,18,1,5
1464,9391.1,2424,1,25,0,5
1465,6651.59,2425,7,48,2,4
1466,9984.05,2426,8,59,3,5
1467,6962.11,2427,47,35,3,3
1468,8158.78,2428,45,68,3,2
1469,9992.81,2429,18,51,0,0
1470,2813.87,2430,0,36,3,3
1471,8498.87,2431,32,28,0,2
1472,9813.29,2432,38,38,0,1
1473,9751.54,2433,34,28,2,1
1474,3644.21,2434,11,35,0,4
1475,4987.89,2435,30,44,1,2
1476,7388.9,2436,23,47,3,1
1477,4074.64,2437,15,25,1,3
1478,271.22,2438,25,56,2,2
1479,2858.7,2439,40,31,1,3
1480,1855.91,2440,27,21,2,4
1481,939.83,2441,28,42,2,0
1482,1382.87,2442,15,63,1,5
1483,5254.29,2443,48,59,3,2
1484,5999.46,2444,18,69,0,3
1485,1010.22,2445,18,36,0,4
1486,1142.61,2446,46,70,2,3
1487,9746.64,2447,30,49,0,1
1488,7682.31,2448,11,30,0,4
1489,3189.93,2449,25,62,1,1
1490,1246.03,2450,18,55,0,4
1491,5768.35,2451,8,19,1,3
1492,5826.46,2452,12,67,1,4
1493,797.6,2453,9,51,2,5
1494,500.3,2454,32,48,1,1
1495,3121.77,2455,33,40,2,5
1496,7608.74,2456,9,30,2,0
1497,7550.86,2457,6,39,3,1
1498,9130.6,2458,31,52,0,5
1499,805.83,2459,10,59,0,0
1500,7131.01,2500,42,54,1,0
1501,9352.74,2501,37,53,1,5
1502,8704.3,2502,40,31,1,2
1503,5465.19,2503,18,28,2,0
1504,9064.13,2504,40,64,1,4
1505,6582.42,2505,44,35,1,0
1506,1013.35,2506,20,31,1,5
1507,4042.46,2507,36,39,3,5
1508,9308.57,2508,1,60,1,2
1509,3125.8,2509,49,56,0,5
1510,8780.86,2510,39,64,3,0
1511,938.75,2511,2,70,3,2
1512,3339.33,2512,23,41,0,3
1513,7413.53,2513,39,25,2,4
1514,1377.55,2514,21,33,0,5
1515,952.21,2515,49,30,3,3
1516,9447.51,2516,20,32,0,2
1517,50.05,2517,47,22,3,2
1518,8915.11,2518,11,63,0,4
1519,434.82,2519,14,44,2,4
1520,8096.91,2520,9,65,3,2
1521,4065.83,2521,45,56,2,4
1522,1077.84,2522,36,41,0,5
1523,1596.48,2523,22,35,1,3
1524,9397.18,2524,2,30,3,0
1525,8951.29,2525,41,26,2,1
1526,2483.28,2526,17,33,0,0
1527,3347.29,2527,11,29,1,2
1528,1859.44,2528,42,35,1,2
1529,9182.45,2529,3,44,1,4
1530,7009.97,2530,27,54,3,4
1531,1047.7,2531,36,32,1,5
1532,8124.36,2532,12,40,2,3
1533,4708.45,2533,19,40,0,3
1534,7290.2,2534,15,25,0,5
1535,1275.35,2535,41,44,1,1
1536,7381.24,2536,14,57,1,1
1537,8223.53,2537,31,49,3,2
1538,6827.66,2538,1,53,1,3
1539,2393.48,2539,46,51,0,4
1540,4085.03,2540,40,68,3,5
1541,6817.3,2541,27,30,2,1
1542,8751.98,2542,31,60,3,3
1543,5771.14,2543,13,49,3,2
1544,7301.21,2544,17,69,3,3
1545,8419.98,2545,28,70,0,3
1546,4931.6,2546,26,48,2,1
1547,2386.74,2547,18,48,1,5
1548,4302.93,2548,8,68,2,5
1549,6136.45,2549,34,28,2,5
1550,3890.53,2550,30,66,1,0
1551,8252.0,2551,5,21,0,3
1552,2934.14,2552,4,37,0,5
1553,1370.74,2553,37,32,3,2
1554,9737.48,2554,31,54,3,0
1555,4121.31,2555,21,49,2,2
1556,5787.53,2556,9,25,0,1
1557,2700.91,2557,15,50,0,3
1558,6167.68,2558,4,50,0,4
1559,8896.78,2559,32,53,3,2
1560,7071.97,2600,44,61,0,0
